gene_name	wt_dox_no_HS_Rep.A	wt_dox_no_HS_Rep.B	wt_dox_no_HS_Rep.C	wt_dox_10_HS_Rep.A	wt_dox_10_HS_Rep.B	wt_dox_10_HS_Rep.C	wt_dox_30_HS_Rep.A	wt_dox_30_HS_Rep.B	wt_dox_30_HS_Rep.C	wt_dox_60_HS_Rep.A	wt_dox_60_HS_Rep.B	wt_dox_60_HS_Rep.C	wt_dox_no_HS_Mean	wt_dox_10_HS_Mean	wt_dox_30_HS_Mean	wt_dox_60_HS_Mean
C1_13720W_A	594.9999999194513	1395.0000031749007	1204.0000027041883	2407.000005881968	1462.999995803267	1645.9999995189594	1521.0000023990103	1525.0000028142765	1757.000004861238	925.9999998329658	953.9999999963559	976.0000002957127	1064.666669109293	1838.6666656562381	1600.9999972076369	951.9999997967959
C1_13730C_A	142.00000004875258	331.00000004423043	336.9999999575197	727.0000000405174	270.9999999335276	347.0000001014375	460.000000017736	441.9999998800769	510.00000004989414	210.00000004859953	235.99999994080906	319.0000000519907	269.9999999904869	448.3333334194666	470.6666668134676	255.0000000249472
C1_13740W_A	237.00000001671359	273.0000000151662	223.00000001231865	216.99999993314464	211.0000000428254	195.0000000338436	658.9999999963225	582.9999999189782	669.0000001662604	460.9999998628091	560.0000000213622	513.0000001397253	244.3333332634464	207.6666667670175	636.9999998868345	511.33333341067754
C1_13750C_A	41.00000001085368	100.0000000156149	87.00000000912225	143.0000000219661	131.00000004200058	96.99999998741843	415.99999995931626	404.00000006950546	342.999999958914	185.99999998607203	190.99999999526725	157.9999999806042	75.99999997663225	123.66666667526883	387.6666667332902	178.3333332632021
C1_13760W_A	1408.0000013299316	1462.000004101723	1394.0000039921242	1826.0000000199693	1214.0000031507714	1319.9999961152726	3192.0000083581585	3088.0000058475043	3599.9999969630917	2459.999999613612	2519.000005702137	2180.999992984327	1421.333331325491	1453.3333343979932	3293.3333430330663	2386.666664300235
C1_13770C_A	350.9999999259018	254.00000004011235	332.9999999835512	336.0000000515261	308.00000006513534	365.9999999279407	376.00000008401526	396.99999996066083	596.9999998904216	878.9999999126268	743.0000002376271	948.9999999861143	312.66666671126404	336.66666668580183	456.66666662655115	856.9999999331719
C1_13780W_A	1345.9999956986835	2672.999995844064	2520.0000028169898	3262.000007434581	4156.9999924381	3653.000004147478	7328.000009666345	7673.000002325982	4869.000015966379	4250.99998927692	4971.999996372791	5527.000010672618	2179.6666708585185	3690.666674557183	6623.3333268331235	4916.666655410907
C1_13790C_A	907.0000002964105	833.9999997429467	930.0000000029697	796.0000002517892	641.9999999455753	592.0000001522579	1086.0000016527833	1123.9999998278765	1175.9999960576802	866.0000001640371	813.9999998497776	791.9999999562962	890.333333386435	676.6666665018575	1128.6666688771572	823.9999998953541
C1_13800C_A	224.99999996615136	112.99999996748016	178.99999996721286	178.00000000414587	164.99999997188624	112.99999996748016	606.9999998924242	589.9999998980868	566.0000000659562	262.99999994671407	287.9999999117026	314.999999915441	172.33333326240503	151.9999999532645	587.6666668299998	288.6666666655523
C1_13810W_A	1625.9999976613253	1810.9999988072643	1932.000001559086	1412.9999996729334	876.000000242166	582.0000000369993	866.0000001640371	1006.9999999952644	1710.000000268751	1340.999998229771	1104.999996722753	1374.999996855431	1789.666668106416	956.9999996775988	1194.3333354115814	1273.666665222029
C1_13820C_A	62.99999997816952	192.0000000371097	120.99999997696955	522.0000001556255	220.00000007248573	185.00000006202433	303.99999990652924	316.99999996936856	385.00000011147796	218.00000003370778	212.0000000641866	223.00000001231865	125.33333333711397	309.0000000204812	335.3333333137227	217.66666669302833
C1_13830C_A	6051.999990700952	5690.999983698006	6456.9999921794715	3238.9999937245157	2331.999994826655	2115.9999968993593	2116.9999941192928	2162.0000033948177	3153.9999895270516	6882.000015565381	4703.999984230721	4542.999999821321	6066.666669810962	2562.3333290623477	2477.6666633053374	5376.333322812516
