gene_name	Control_Rep.A	Control_Rep.B	Control_Rep.C	Control_Mean	Treat1_Rep.A	Treat1_Rep.B	Treat1_Rep.C	Treat1_Mean	Treat2_Rep.A	Treat2_Rep.B	Treat2_Rep.C	Treat2_Mean	Treat3_Rep.A	Treat3_Rep.B	Treat3_Rep.C	Treat3_Mean	fc_treat1	fc_treat2	fc_treat3
C1_05050C_A	10.17242751	10.79116289	10.73809226	10.59307983	11.41045135	10.34318572	10.40832974	10.80842796	11.01122726	11.14529533	11.06877828	11.07614753	10.11374217	10.10590851	10.47573343	10.2423802	0.21534812999999908	0.4830676999999994	-0.350699630000001
C1_05060W_A	8.17990909	9.396604781	9.350939182	9.074141463	10.67065625	9.571752644	9.625708843	10.05030216	11.11048331	11.12541347	10.86573327	11.03869041	9.28077077	9.465566405	9.766528909	9.518325308	0.9761606969999991	1.964548946999999	0.4441838449999997
C1_05070C_A	9.047123912	9.306061689	9.438791853	9.273018494	8.985841937	8.751544059	8.62935662	8.796580451	10.30149619	10.23361968	9.978710459	10.17783476	8.584962501	9.033423002	8.515699838	8.730187062	-0.47643804299999976	0.9048162659999993	-0.542831432
C1_05080W_A	6.247927513	5.169925001	5.754887502	5.790076931	5.727920455	7.948367232	7.348728154	7.269905882	9.611024797	9.779719355	8.882643049	9.47370575	6.584962501	6.686500527	6.64385619	6.639039174	1.479828951	3.683628819000001	0.8489622429999999
C1_05090W_A	9.379378367	9.438791853	9.583082768	9.469641817	10.24436384	10.25384748	10.4252159	10.31023407	10.77066389	10.77889848	10.8008999	10.78354396	9.997179481	9.902375114	10.33315535	10.08967116	0.8405922530000005	1.313902143	0.6200293430000005
C1_05100W_A	8.479780264	8.375039431	8.721099189	8.532680601	8.717676423	8.417852515	8.573647187	8.574908836	9.912889336	9.894817763	9.584962501	9.805206456	9.700439718	9.724513853	9.658211483	9.69464808	0.04222823500000122	1.2725258550000014	1.1619674790000012
C1_05110C_A	13.47902235	13.85972889	13.86834029	13.74675923	14.26392936	12.31458324	12.31032876	13.28028747	12.93184554	12.96235381	13.79654665	13.28886607	11.4252159	10.80735492	10.82336724	11.04848687	-0.46647176000000096	-0.4578931600000011	-2.6982723600000007
C1_05120W_A	9.77478706	8.942514505	9.440869168	9.425565605	9.603626345	8.426264755	8.599912842	8.975370333	9.625708843	9.513727596	9.761551232	9.637228638	10.15228484	10.03754695	10.20457114	10.13314221	-0.4501952719999984	0.21166303300000053	0.7075766050000017
C1_05130W_A	0	0	0	0	0	1	0	0.41503749900000003	1.584962501	2	0	1.415037499	0	0	0	0	0.41503749900000003	1.415037499	0
C1_05140W_A	7.515699838	8.124121312	8.764871591	8.224001674	9.832890014	10.53818893	9.616548844	10.05166212	9.712527	9.717676423	8.810571635	9.471675214	11.13185696	10.74567432	10.94763694	10.95031288	1.8276604459999994	1.2476735399999992	2.726311206
C1_05150C_A	2.584962501	1.584962501	2.321928095	2.222392421	2	3.584962501	3.459431619	3.169925001	3.906890596	2.807354922	3.700439718	3.544320517	1.584962501	1.584962501	1.584962501	1.584962501	0.9475325800000005	1.3219280960000002	-0.6374299199999999
C1_05160C_A	12.37095979	12.02202097	12.77313921	12.42136358	5.672425342	6.169925001	5.129283017	5.718818248	7.569855608	7.95419631	8.417852515	8.022367813	9.603626345	9.550746785	10.05934446	9.756556323	-6.702545332	-4.398995766999999	-2.6648072569999997
C1_05170C_A	11.76570049	11.17305246	11.60733031	11.53640913	10.80413102	11.04780555	10.76652891	10.87830642	12.52601011	12.60940962	12.40221267	12.51504272	11.89405985	11.82376528	11.95237725	11.89102419	-0.6581027099999995	0.9786335900000012	0.3546150600000004
C1_05180C_A	10.13442632	10.29001885	10.45018025	10.29729843	9.453270634	8.988684687	9.22881869	9.236014192	8.784634846	8.906890596	9.691743519	9.186526969	8.724513853	8.618385502	8.592457037	8.64625868	-1.0612842379999992	-1.1107714609999988	-1.651039749999999
C1_05190C_A	9.802516365	10.26795708	10.23601419	10.11721019	9.873444113	9.339850003	9.908392621	9.729620744	9.326429487	9.197216693	10.25266543	9.673014558	9.098032083	8.988684687	9.126704473	9.072355949	-0.38758944599999984	-0.4441956319999998	-1.0448542409999997
C1_05200C_A	8.204571144	8.303780748	8.214319121	8.241585987	8.396604781	9.985841937	8.957102042	9.266786541	9.552669098	9.594324604	8.710806434	9.339107685	9.50779464	9.832890014	9.936637939	9.770388596	1.0252005539999995	1.0975216979999995	1.5288026089999995
C1_05210C_A	8.997179481	10.62205182	10.46250227	10.18735207	11.34651373	11.23062093	11.197831	11.25974326	11.15355203	11.29059489	11.22701419	11.22480563	10.37503943	10.37721053	10.65015421	10.47336753	1.0723911900000012	1.0374535600000012	0.2860154600000015
C1_05220C_A	5.614709844	5.64385619	5.832890014	5.700439718	7.46760555	7.672425342	7.266786541	7.47843258	8.422064766	8.511752654	7.936637939	8.311369903	7.139551352	6.977279923	7.357552005	7.166581559	1.7779928619999996	2.610930184999999	1.4661418409999996
C1_05230W_A	7.714245518	8.417852515	8.184875343	8.13442632	9.044394119	8.169925001	8.873444113	8.742590143	9.513727596	9.45532722	9.837627933	9.612254192	8.257387843	8.426264755	9.047123912	8.618385502	0.6081638229999998	1.4778278720000007	0.4839591820000014
C1_05240C_A	11.65239686	11.3426303	11.57412044	11.52894242	11.75739001	12.11634396	11.80493767	11.90187252	12.64790807	12.71446019	12.36850646	12.58457109	12.06877828	12.04984855	12.11374217	12.07770587	0.3729300999999997	1.0556286700000008	0.548763450000001
C1_05250W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1_05260C_A	10.67065625	10.30263892	10.63481105	10.54528628	9.843921051	9.364134655	9.243173983	9.50779464	10.23002044	10.36194377	10.63753055	10.41996018	9.703903573	9.605479518	9.364134655	9.564784619	-1.037491639999999	-0.125326099999999	-0.9805016610000001
C1_05270C_A	9.813781191	10.81057163	10.86805085	10.57143664	11.11113567	10.94836723	11.08679969	11.05052891	10.99435344	11.12928302	11.60269887	11.26639615	10.17492568	10.05799172	10.30720081	10.18363538	0.4790922700000005	0.6949595100000004	-0.38780126
C1_05280W_A	9.670656249	9.505811554	9.787902559	9.659401334	9.607330314	9.636624621	9.531381461	9.592457037	9.899356923	9.968666793	10.0768156	9.983468692	9.303780748	9.35974956	9.394462695	9.353146825	-0.06694429699999918	0.32406735800000064	-0.3062545090000005
C1_05290W_A	13.05239823	13.07146236	13.17741954	13.10148331	13.39446269	12.83743083	12.73428623	13.01895356	13.09819661	13.14640957	13.38963134	13.21714992	12.68584381	12.38046107	12.37476781	12.48784003	-0.0825297500000007	0.11566660999999986	-0.6136432800000015
C1_05300C_A	13.48821673	12.35892587	12.87248251	12.98031812	11.78135971	11.78504371	11.64925618	11.73992122	12.19136771	12.23182118	12.29347165	12.23949908	12.37041497	12.43567026	12.61424973	12.47716798	-1.2403969000000004	-0.7408190399999998	-0.5031501399999989
C1_05320C_A	8.758223215	8.957102042	8.977279923	8.900866808	9.495855027	9.330916878	9.428360173	9.419960178	10.18239435	10.15481811	9.93516505	10.09495738	10.20579325	9.948367232	10.34429591	10.17534162	0.5190933700000001	1.1940905720000006	1.2744748119999993
C1_05330C_A	8.209453366	7.882643049	8.214319121	8.110265791	9.769837844	9.949826711	10.10721708	9.948853889	11.54448152	11.65015421	11.92703717	11.71639079	10.45327063	10.34762137	10.99435344	10.62722987	1.8385880980000007	3.6061249990000004	2.516964079000001
C1_05340C_A	9.842350343	9.837627933	10.29232163	10.00702727	9.829722735	9.885696373	9.548821908	9.762105156	10.71767642	10.75321675	10.65015421	10.70764672	10.32418055	10.02097994	10.28193003	10.21512849	-0.2449221139999995	0.7006194499999996	0.20810121999999961
C1_05350W_A	8.942514505	8.422064766	8.727920455	8.713100067	7.539158811	7.475733431	7.118941073	7.389452089	8.948367232	8.864186145	8.764871591	8.861086906	9.250298418	8.997179481	9.189824559	9.14974712	-1.3236479779999992	0.14798683900000142	0.43664705300000134
C1_05360C_A	9.038918989	9.599912842	9.722807531	9.483143975	10.712527	10.07280253	10.09539702	10.32530546	10.42626475	10.4419067	10.60640521	10.49385545	9.71596199	9.541096615	9.985841937	9.759333407	0.8421614849999984	1.0107114749999992	0.2761894319999989
C1_05370C_A	9.312882955	8.54303182	8.997179481	8.984893108	10.2179577	11.31741261	11.05324713	10.93369065	11.54158066	11.61378946	11.10590851	11.4372319	11.73386272	11.48984796	12.25561875	11.86263736	1.9487975420000012	2.452338792000001	2.877744252000001
C1_05380C_A	8.224001674	9.184875343	9.005624549	8.861086906	10.39553414	10.26209485	10.16867212	10.27844946	11.23002044	11.30947635	11.09209641	11.21330677	10.19229281	10.33315535	10.58777752	10.38046107	1.4173625539999986	2.3522198640000003	1.5193741640000002
C1_05390C_A	10.62935662	10.79360331	10.86882255	10.76735685	10.88874325	10.76321237	10.52454172	10.73329784	11.13699111	11.197831	11.01680829	11.11915729	11.00422047	10.87267488	11.14593215	11.01192607	-0.0340590099999999	0.3518004399999998	0.24456921999999898
C1_05400C_A	6.857980995	7.64385619	7.54689446	7.389452089	8.813781191	8.861086906	8.876516947	8.85070776	9.982993575	10.10852446	9.948367232	10.01495034	7.882643049	7.787902559	8.044394119	7.908892948	1.4612556710000006	2.6254982510000007	0.5194408590000003
C1_05410C_A	11.25679839	10.98868469	10.98655315	11.08303603	10.86031105	10.65910396	10.60825482	10.71338651	12.14529533	12.21158415	13.07146236	12.5411773	11.4152136	11.15797845	11.65553072	11.42381625	-0.36964952000000134	1.4581412699999985	0.3407802199999991
C1_05420W_A	9.055282436	9.405141463	9.346513733	9.276899839	9.411510988	8.918863237	9.400879436	9.261311411	9.871905238	9.873444113	10.67860014	10.19393597	9.761551232	9.605479518	10.06339508	9.82283635	-0.01558842800000072	0.9170361309999998	0.5459365109999992
C1_05430W_A	9.457380879	9.622051819	9.612868497	9.566054038	10.10852446	10.38262403	9.703903573	10.09143539	10.64295422	10.82416321	10.15101654	10.56637122	9.965784285	9.97441459	9.677719642	9.879072652	0.5253813519999985	1.0003171819999999	0.31301861399999903
C1_05440C_A	6.918863237	4.459431619	5.930737338	6.087462841	4.169925001	4.754887502	4.247927513	4.415037499	6.988684687	7.098032083	6.64385619	6.922832139	7.491853096	7.247927513	8.321928095	7.763765653	-1.6724253419999995	0.8353692979999999	1.6763028120000003
C1_05450W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1_05460W_A	10.70390357	10.43045255	10.66977089	10.60640521	10.83447105	11.08081753	10.74819285	10.89481776	11.36358725	11.47116713	11.27029533	11.37068741	10.5137276	10.43983088	10.56985561	10.50878516	0.28841255000000027	0.7642822000000004	-0.09762004999999965
C1_05470W_A	8.124121312	9.236014192	9.202123824	8.93761903	9.616548844	9.533329732	9.407267764	9.52160044	10.14974712	10.28077077	10.18982456	10.20782779	7.876516947	8.348728154	7.960001932	8.076815597	0.5839814099999998	1.270208759999999	-0.8608034330000008
C1_05480C_A	6.06608919	5.614709844	6.129283017	5.95419631	5.754887502	6.022367813	5.754887502	5.849665727	7.826548487	7.942514505	8.076815597	7.9522559	6.794415866	6.375039431	6.714245518	6.639039174	-0.10453058300000072	1.9980595899999996	0.6848428639999995
C1_05490C_A	11.42574042	11.27204652	11.61930296	11.44604941	11.23481743	11.19967234	11.06474276	11.16825425	10.8917837	10.91737208	10.95564991	10.92184094	11.24614677	11.02859678	11.11894107	11.13399841	-0.2777951600000001	-0.5242084700000013	-0.3120510000000002
C1_05500W_A	6.857980995	8.658211483	8.721099189	8.294620749	10.14593215	9.818582177	9.773139207	9.922336623	11.19414124	11.3376219	10.86495992	11.14550764	9.084808388	9.579315938	9.479780264	9.396604781	1.6277158739999997	2.850886891	1.1019840320000005
C1_05510C_A	7.794415866	7.845490051	7.95419631	7.866248611	9.14974712	9.990103964	10.51766939	9.990103964	10.38154295	10.43045255	10.6794801	10.50316319	9.726218159	10.49884921	10.89330153	10.44983646	2.1238553529999997	2.636914579000001	2.5835878490000006
C1_05520W_A	8.370687407	7.936637939	7.971543554	8.106781019	7.159871337	6.820178962	6.741466986	6.918863237	7.562242424	7.577428828	8.499845887	7.950312876	7.965784285	8.312882955	8.573647187	8.305301776	-1.1879177819999995	-0.15646814299999975	0.1985207570000007
C1_05530C_A	11.15355203	11.44346161	11.27903014	11.29691621	11.10066234	10.63481105	10.91960824	10.89759339	10.42731284	10.18735207	10.61194694	10.41925797	9.087462841	10.23002044	9.100662339	9.578687175	-0.3993228199999983	-0.877658239999999	-1.7182290349999987
C1_05540C_A	12.31741261	10.85408918	11.40673648	11.65433767	10.5137276	9.638435914	9.594324604	9.981091538	9.087462841	8.930737338	9.344295908	9.13099949	9.921840937	10.28077077	10.5372184	10.26834705	-1.6732461320000007	-2.5233381799999997	-1.3859906200000012
C1_05550C_A	0	0	0	0	0	1.584962501	1	1	4.523561956	4.087462841	2.321928095	3.906890596	0	0	1	0.41503749900000003	1	3.906890596	0.41503749900000003
C1_05560W_A	12.17492568	11.31797782	11.669328	11.76404222	11.79806672	11	11.32249154	11.41115786	10.71424552	10.74651432	12.08679969	11.33464574	11.20640391	10.97154355	11.48179943	11.23501696	-0.3528843600000009	-0.4293964800000012	-0.5290252600000009
C1_05600W_A	9.164906927	8.857980995	9.172427509	9.072355949	9.842350343	9.960001932	9.663558104	9.827078014	11.32755264	11.37232095	10.91214086	11.21836142	9.882643049	10.08347933	10.15608308	10.04530462	0.7547220649999993	2.1460054710000005	0.9729486709999994
C1_05610W_A	9.707359132	9.588714636	9.796039609	9.6998616	9.821773982	9.550746785	9.503825738	9.632389405	10.12670447	10.29576893	10.30378075	10.24436384	9.25502857	9.11113567	9.087462841	9.153129759	-0.06747219500000046	0.5445022399999999	-0.5467318409999998
C1_05620C_A	5.781359714	5.781359714	6.06608919	5.882643049	7.622051819	8.409390936	8.011227255	8.049848549	9.157346935	9.116343961	8.335390355	8.915879379	6.539158811	6.539158811	6.475733431	6.518325308	2.1672054999999997	3.0332363299999994	0.6356822589999996
C1_05630C_A	13.08248173	13.2137118	13.53259944	13.28886607	13.38100211	12.37666806	12.4314976	12.8077574	12.56343464	12.65374078	12.70692764	12.64257824	11.19905882	11.20640391	11.48633225	11.30359051	-0.4811086699999992	-0.6462878299999985	-1.9852755599999998
C1_05640C_A	8.939579214	9.394462695	9.430452552	9.271463028	10.36522885	9.661778098	9.958552715	10.02421624	10.57459353	10.70908381	11.0202855	10.78026635	9.583082768	9.654636029	9.977279923	9.748751925	0.7527532119999998	1.5088033220000001	0.4772888970000009
C1_05650W_A	9.269126679	9.016808288	9.385862401	9.232021122	9.35974956	8.658211483	8.73470962	8.953226431	10.60917874	10.62935662	10.63934071	10.62601318	9.184875343	9.357552005	9.481799432	9.346513733	-0.2787946910000016	1.3939920579999983	0.11449261099999929
C1_05660C_A	11.78545247	11.83130724	12.00281502	11.87626113	12.29001885	12.29634268	12.17648485	12.25532369	12.57813678	12.59758704	12.13538865	12.45224124	11.97763769	12.18549492	12.21401549	12.129497690000001	0.37906256000000144	0.5759801099999996	0.25323656000000133
C1_05670W_A	12.49835061	11.50084188	11.80332392	11.99647349	11.19044202	10.96578428	11.12799432	11.09781268	11.48582931	11.49635449	12.183015	11.76030413	11.96578428	11.77725532	11.98832965	11.91351277	-0.8986608099999992	-0.23616935999999986	-0.08296071999999896
C1_05680C_A	11.74651432	11.44553222	11.57742883	11.59510204	11.393390460000001	10.95855272	11.31004468	11.23262079	11.17430154	11.30263892	12.73195537	11.92184094	11.39285404	11.04165915	11.95637616	11.51356312	-0.36248125000000014	0.3267388999999986	-0.08153891999999992
C1_05690C_A	3.807354922	2.321928095	2.321928095	3	1	5.285402219	4.459431619	4.392317423	5.285402219	5.357552005	5.169925001	5.273018495	2.584962501	3.169925001	3.459431619	3.115477217	1.3923174229999997	2.2730184949999996	0.11547721700000008
C1_05700W_A	9.721099189	8.581200582	8.942514505	9.162391329	8.118941073	7.54689446	7.599912842	7.779172155	10.29001885	10.4314976	10.64205169	10.46182047	10.393390460000001	10.43775207	10.68035952	10.50944513	-1.3832191739999997	1.2994291409999992	1.3470538009999995
C1_05710C_A	5.392317423	5.727920455	5.614709844	5.584962501	6.022367813	3.584962501	4.087462841	4.969626351	6.794415866	6.741466986	7.011227255	6.853829352	4.754887502	4.523561956	4.906890596	4.736965594	-0.6153361500000001	1.2688668510000003	-0.8479969069999997
C1_05720W_A	15.13863179	15.40796477	15.4152136	15.3262188	14.80966766	13.91802465	13.67540578	14.22078137	12.27583351	12.39312227	13.47370575	12.82137539	11.70347105	10.83526092	11.64250303	11.44415214	-1.1054374300000005	-2.5048434099999994	-3.8820666599999996
C1_05730W_A	2.584962501	2	3.459431619	2.807354922	3.700439718	4.169925001	3.584962501	3.841302254	6.409390936	6.426264755	4.64385619	6.029747343	1.584962501	2.321928095	3	2.415037499	1.0339473319999997	3.2223924210000003	-0.3923174230000004
C1_05740C_A	6.87036472	7.614709844	7.076815597	7.222392421	8.927777962	8.924812504	9.098032083	8.985841937	9.266786541	9.209453366	9.398743692	9.293854784	8.531381461	8.379378367	8.396604781	8.437405312	1.7634495159999997	2.071462363	1.2150128909999987
C1_05750C_A	9.911391988	10.00422047	10.13185696	10.01866384	10.43879185	10.29920802	10.35974956	10.36705066	11.41785251	11.43462823	11.14720492	11.33910769	9.674192268	9.977279923	9.884170519	9.85070776	0.3483868200000001	1.3204438500000002	-0.16795607999999973
C1_05760C_A	6.62935662	7.14974712	6.614709844	6.820178962	4.169925001	5.321928095	4.392317423	4.718818247	3.700439718	4	3.169925001	3.662965013	4.64385619	3.321928095	3.906890596	4.058893689	-2.101360715	-3.157213949	-2.7612852730000004
C1_05770C_A	10.32979634	9.808964175	9.987264012	10.05844278	9.131856961	8.285402219	8.471675214	8.677132345	9.975847968	10.07146236	10.76487159	10.31552698	9.943979914	9.924812504	10.02097994	9.963859408	-1.3813104349999996	0.25708419999999954	-0.09458337200000067
C1_05780W_A	10.87036472	10.96144969	11.05188866	10.96313692	11.27844946	11.18363538	10.95274125	11.14465824	11.25207404	11.28771238	11.15228484	11.23182118	11.36468186	11.28019079	11.44086917	11.36340473	0.18152132000000018	0.2686842600000006	0.4002678099999993
C1_05790W_A	9.01402047	9.385862401	9.315149562	9.247136345	9.511752654	9.20701432	9.273795599	9.336878436	9.45532722	9.438791853	10.65731845	9.971064492	9.252665432	8.826548487	9.529430554	9.231221181	0.08974209099999975	0.7239281470000004	-0.01591516399999905
C1_05800C_A	7.930737338	8.184875343	8.13442632	8.087462841	10.13057056	10.69696753	10.85642553	10.59339112	10.75572215	10.76983784	11.12023788	10.89203679	10.79197682	10.56033283	11.30492167	10.92010469	2.505928278999999	2.804573949	2.832641849
C1_05810W_A	9.859534786	9.941047606	10.07146236	9.960001932	11.23062093	11.41943355	11.41362793	11.35718542	12.16522107	12.18084157	12.29404631	12.21452151	11.61930296	11.59152235	11.97978243	11.74132653	1.3971834879999996	2.254519578	1.7813245979999994
C1_05820C_A	8.632995197	8.366322214	8.558420713	8.523561956	8.873444113	8.960001932	8.46760555	8.78245225	9.601770788	9.731319031	9.481799432	9.60856286	9.124121312	9.025139562	8.77478706	8.98204287	0.2588902940000005	1.0850009039999995	0.45848091400000096
C1_05830W_A	2	1.584962501	2	1.874469118	1	3.459431619	2.807354922	2.736965594	6.189824559	6.339850003	5.906890596	6.156504486	5.209453366	6.584962501	4.64385619	5.718818248	0.8624964759999999	4.282035368	3.84434913
C1_05840W_A	8.62935662	7.839203788	8.77478706	8.468963381	7.894817763	8.982993575	8.73470962	8.607330314	11.33035672	11.41256985	9.52160044	10.97441459	8.499845887	8.312882955	9	8.63420602	0.1383669330000005	2.5054512090000003	0.1652426390000007
C1_05850W_A	10.57837269	10.57553925	10.65731845	10.60424433	10.80493767	11.25029842	11.02513956	11.03823313	11.17492568	11.24555271	10.87113518	11.10612669	11.73089465	11.39713981	11.67065625	11.60671365	0.43398879999999973	0.5018823599999999	1.0024693199999994
C1_05860W_A	8.523561956	8.344295908	8.665335917	8.51701317	8.326429487	8.442943496	8.071462363	8.288481612	10.3586512	10.40407714	10.46760555	10.41080465	10.37829486	10.18239435	10.26678654	10.27806221	-0.22853155800000033	1.893791479999999	1.7610490399999996
C1_05870W_A	9.118941073	8.199672345	9.211888295	8.909893084	8.764871591	9.169925001	8.845490051	8.93761903	10.94617524	10.9403136	10.033423	10.69870467	8.682994584	8.696967526	8.784634846	8.722238308	0.027725946000000314	1.7888115859999996	-0.18765477600000052
C1_05880W_A	8.951284715	9.033423002	9.457380879	9.164906927	11.25266543	12.43045255	12.11666886	12.01320634	13.51162913	13.56057167	12.75070699	13.31877816	13.8622499	13.28091573	13.98974928	13.74234453	2.8482994129999994	4.153871233	4.577437603
C1_05890W_A	3	3.906890596	3.169925001	3.415037499	3.700439718	3.169925001	3.321928095	3.415037499	5.807354922	5.247927513	6.247927513	5.824428436	2	2	2.584962501	2.222392421	0	2.409390937	-1.192645078
C1_05900W_A	9.599912842	9.751544059	9.905387005	9.757667798	10.03754695	10.56510208	10.13185696	10.26366044	11.15545073	11.28077077	10.64385619	11.05188866	12.35507575	11.92146906	12.31797782	12.21107711	0.5059926420000007	1.2942208619999995	2.453409312
C1_05910W_A	10.51865316	9.754887502	10.11113567	10.16197164	9.618385502	10.42311591	10.00702727	10.05347341	10.36413466	10.34207467	10.4767462	10.39553414	12.01402047	11.59572369	11.87843415	11.83972869	-0.1084982300000005	0.23356249999999948	1.6777570499999983
C1_05920W_A	4	3	2.807354922	3.36923381	4.169925001	3.459431619	3.459431619	3.736965594	5.977279923	6.303780748	6.06608919	6.122396631	4.64385619	5.087462841	5.357552005	5.058893689	0.3677317840000001	2.753162821	1.6896598789999997
C1_05930C_A	10.10590851	10.21431912	10.38262403	10.23880278	10.71510401	10.68650053	10.32867493	10.58715243	10.81297947	10.80413102	10.72962074	10.78272526	10.15987134	10.46147945	10.21674586	10.28540222	0.3483496499999993	0.5439224799999989	0.046599439999999465
C1_05940W_A	12.38882454	12.44966454	12.67441298	12.50961008	11.95746485	12.6926155	12.48003281	12.40850666	11.96866679	11.97835296	11.64069684	11.87087841	11.33259606	11.13506795	11.39124359	11.2904029	-0.10110341999999937	-0.6387316700000003	-1.2192071799999997
C1_05950C_A	9.28771238	10.14210706	10.019590729999999	9.862637358	9.861086906	7.857980995	8.459431619	8.979186989	9.652844973	9.596189756	9.273795599	9.51701317	9.487840034	9.5980525	9.392317423	9.495188809	-0.8834503690000001	-0.34562418800000055	-0.3674485490000007
C1_05960W_A	11.70563239	11.56224242	11.70303839	11.65850904	11.73174329	9.469641817	10.06339508	10.75377388	8.28077077	8.299208018	8.082149041	8.224001674	7.22881869	6.539158811	6.357552005	6.759333407	-0.9047351599999998	-3.434507366	-4.8991756330000005
C1_05970W_A	2.321928095	2.321928095	2.321928095	2.321928095	2.584962501	3.321928095	2.807354922	2.938599455	6.392317423	6.409390936	6.584962501	6.464886049	2.584962501	3.459431619	2.584962501	2.938599455	0.6166713599999997	4.142957954	0.6166713599999997
C1_05980W_A	9.095397023	9.428360173	9.537218401	9.365593396	9.923327485	10.00702727	10.033423	9.988684687	11.33147682	11.26091953	10.98726401	11.2006943	9.972979786	10.19721669	10.08613623	10.08834658	0.6230912909999998	1.8351009040000006	0.7227531840000001
C1_05990C_A	9.836050355	9.847057346	10.05663772	9.916874684	9.912889336	7.988684687	8.271463028	8.991521846	10.04984855	9.970105891	10.64745843	10.25542205	8.744833837	8.447083226	8.092757141	8.452584453	-0.9253528380000002	0.33854736600000035	-1.4642902309999997
C1_06000W_A	3.700439718	3.584962501	3.807354922	3.700439718	4.754887502	5.906890596	4.392317423	5.169925001	7.6794801	7.876516947	6.700439718	7.50250034	5.392317423	5.672425342	6.06608919	5.736965594	1.469485283	3.802060622	2.036525876
C1_06010W_A	8.668884984	9.46760555	9.030667136	9.092757141	10.11634396	9.808964175	9.968666793	9.970105891	11.1401907	11.15608308	10.98441846	11.09561679	11.41256985	11.28540222	11.58214198	11.43184579	0.8773487499999995	2.0028596489999995	2.339088649000001
C1_06020W_A	10.60362634	10.35204343	10.39231742	10.4536136	10.35645197	10.20212382	10.08214904	10.2179577	11.02583167	10.95855272	10.55074679	10.85979359	11.13249973	11.44242519	11.19044202	11.26150731	-0.23565590000000108	0.40617999	0.80789371
C1_06030C_A	7.348728154	7.22881869	7.54689446	7.380821784	7.584962501	7.169925001	7.426264755	7.403722186	8.588714636	8.422064766	8.174925683	8.405141463	8.159871337	8.768184325	8.451211112	8.48112669	0.02290040200000014	1.0243196789999995	1.1003049059999999
C1_06040W_A	8.531381461	8.614709844	8.550746785	8.566054038	8.839203788	8.573647187	8.829722735	8.752659401	10.10983065	9.957102042	9.73978061	9.94349161	9.586839788	9.786269628	9.658211483	9.6794801	0.18660536300000005	1.377437572	1.1134260619999987
C1_06050C_A	11.97405602	11.86959384	12.09440763	11.9822806	11.40247917	11.32530546	11.30606169	11.34522042	10.17866485	10.26795708	11.46199095	10.76293564	11.19660213	10.86650621	11.16239133	11.08259261	-0.6370601799999989	-1.219344959999999	-0.8996879899999985
C1_06060C_A	10.97441459	11.08679969	11.14784089	11.07146236	10.97010589	10.74315139	10.80654962	10.84313591	11.06406908	11.00351791	11.05866825	11.04234338	10.76404222	10.80251637	10.41574177	10.67095125	-0.22832644999999907	-0.02911898000000002	-0.40051111000000006
C1_06070W_A	9.63481105	10.71767642	10.50581155	10.35645197	11.13506795	10.95855272	11.15418521	11.08525114	10.84392105	10.81458247	11.39606956	11.04393865	10.65284497	10.6329952	10.93295289	10.74623438	0.7287991700000003	0.6874866799999994	0.3897824100000005
C1_06080C_A	10.83289001	10.43983088	10.39660478	10.57017195	10.07948478	10.02652344	10.59991284	10.25935096	11.56700537	11.27670602	11.08547246	11.32343012	11.12605912	11.74357219	11.15734694	11.37141366	-0.31082099	0.7532581699999987	0.8012417099999994
C1_06090C_A	9.920352855	10.13314221	10.26091953	10.11157041	10.6128685	10.54399845	10.24792751	10.4767462	10.19475685	10.17741954	9.917372079	10.10197567	10.0768156	10.09671515	10.00702727	10.06069593	0.3651757899999986	-0.009594740000000553	-0.05087448000000069
C1_06100C_A	13.6235386	14.06558443	14.0172434	13.91525696	16.64065448	17.09414987	17.09842281	16.95979822	15.46218272	15.44537056	15.06936585	15.33668089	15.90023002	15.9079938	16.4959643	16.12946415	3.044541259999999	1.4214239299999996	2.2142071899999998
C1_06110C_A	10.33539035	10.21310422	10.32080055	10.29078685	11.03548645	11.65194861	11.61930296	11.46199095	12.44837446	12.37204883	11.85369942	12.24782864	11.50878516	11.72834571	11.6926155	11.6464087	1.1712041000000009	1.95704179	1.3556218500000004
C1_06120C_A	6.321928095	6.62935662	6.491853096	6.486499862	6.988684687	7.577428828	7.832890014	7.50779464	8.459431619	8.199672345	8.098032083	8.26052755	7.569855608	7.948367232	7.686500527	7.743712426	1.0212947780000003	1.774027688000001	1.2572125640000003
C1_06130C_A	9.968666793	10.29691621	10.34540525	10.21310422	10.169925	11.07881795	10.85486838	10.75014867	12.31543264	12.2911707	11.30092449	12.03983296	12.35837648	12.32389918	12.97799537	12.58605788	0.5370444499999998	1.82672874	2.3729536600000003
C1_06140C_A	1.584962501	1	2.807354922	2	3.700439718	4.807354922	5.321928095	4.754887502	7.74819285	7.64385619	5.781359714	7.291554446	4.857980995	5.882643049	5.882643049	5.614709844	2.754887502	5.291554446	3.614709844
C1_06150W_A	1.584962501	0	1	1	0	2	1	1.222392421	1	3	2	2.222392421	1.584962501	1	2	1.584962501	0.2223924209999998	1.222392421	0.5849625009999999
