gene_name	Control_Mean	Treat1_Mean	Treat2_Mean	Treat3_Mean
C1_07950C_A	237.00000001671359	411.99999994767705	742.3333332990475	385.6666668307144
C1_07960W_A	118.66666672874813	306.0000000651895	498.9999998833479	372.9999999340097
C1_07970C_A	1357.00000430903	2420.999993289346	2314.0000014315356	2077.3333371627223
C1_07980C_A	140.9999999610244	30.999999991687	95.66666666968172	78.9999999903021
C1_07990C_A	195.66666674954814	480.3333331823137	436.66666675636225	1000.6666667363522
C1_08000W_A	170.6666667519774	433.9999998662893	505.333333175734	215.0000000611813
C1_08010W_A	3613.3333445536214	3670.333341596169	12064.33329167643	11066.333294396338
C1_08020W_A	1321.6666667855911	2892.6666664750132	2951.66666478825	3633.6666790015056
C1_08030W_A	4715.333348877652	5000.0000015614905	9818.666662387526	7685.999994337884
C1_08040W_A	202.33333325836782	80.66666669163564	216.99999993314464	428.999999851455
C1_08050W_A	3613.0000014213533	2604.3333367070063	1949.666662586096	2590.666675889113
C1_08060W_A	2974.6666717739818	1877.6666724994766	966.0000001099628	1211.9999970823933
C1_08070W_A	12095.000009496225	2906.6666687959864	2091.6666623108745	1754.333334827061
C1_08080C_A	1574.0000049013936	937.3333331050393	957.3333332657184	926.333333025514
C1_08090C_A	12808.666631195187	11922.000016768478	11304.333317479504	4554.666670141531
C1_08100W_A	3343.0000008865495	5525.0000031933205	4380.666678614844	3014.3333382744345
C1_08110W_A	4167.333343565617	6199.000005820015	6891.333348381577	3705.3333372387387
C1_08120W_A	1454.6666711007065	2834.33332971651	3669.3333232082537	2719.6666582956054
C1_08130C_A	370.3333334185725	788.3333330570575	1295.6666652135243	804.6666666477781
C1_08140W_A	546.6666667484035	969.3333332000043	1303.0000012932196	993.6666664806933
C1_08150C_A	137.66666669545688	175.00000002033866	384.0000000742194	354.9999999035305
C1_08160W_A	1631.9999977698126	1790.9999975345752	2500.666671970112	2338.6666638726797
C1_08170C_A	618.3333334246204	6014.999991396946	1608.333337434003	1965.3333355484947
C1_08180C_A	3179.333340664751	3627.0000000747177	6859.666678281987	7761.666661359131
C1_08190C_A	223.00000001231865	267.0000000578244	893.666666504741	131.00000004200058
C1_08200W_A	333.6666666401072	353.66666661920505	892.6666669122149	133.0000000459846
C1_08210C_A	2277.000006097553	3074.666673208128	4476.333344860092	2174.0000074933564
C1_08220W_A	2857.333325499472	3545.9999977911143	4155.666659643843	3587.3333315091554
C1_08230C_A	518.0000001125429	219.00000006054162	941.0000001770618	4343.333325101409
C1_08240C_A	997.9999997666959	1223.6666680420851	183.6666666857627	390.9999999167014
C1_08260C_A	1588.000003144797	1020.0000000997883	1170.6666676288758	1089.0000009685261
C1_08270C_A	1821.6666668710807	2803.999992205015	2836.000005426463	2087.0000070017736
C1_08290C_A	1064.666669109293	1960.6666691592545	1858.9999936609497	707.3333332384101
C1_08300W_A	1643.333332713544	1964.6666606708602	2184.9999933543177	1556.3333306137238
C1_08310W_A	325.66666661085856	480.6666668267008	1179.9999965245188	781.6666668391887
C1_08320W_A	20447.666629197516	14342.666644357965	20194.33334287788	15828.000000299511
C1_08330C_A	6488.999996927378	8639.33331121187	1069.66666402667	12349.999988363015
C1_08340C_A	468.66666655251964	157.9999999806042	584.0000000485687	675.9999998677778
C1_08350C_A	20444.666657322214	11390.999965730985	626.0000000292379	6167.333341150854
C1_08360C_A	51755.33340338841	41642.666757828556	8573.666650348174	21482.333308022204
C1_08370W_A	10740.666645387226	755.9999998841541	3434.666672872133	2799.333329231703
C1_08380W_A	31023.333417731094	22593.999922392184	11120.000018414923	15418.333300645023
C1_08390C_A	1505.6666690499842	2200.3333302654173	2464.3333379823216	2523.3333260714235
C1_08400C_A	10844.999980758756	443.6666666080106	920.6666669622014	389.00000000372324
C1_08410C_A	10251.33329977462	5871.999988427667	5739.666670921625	2585.0000085964534
C1_08420W_A	3296.666678262698	3163.9999901906403	2878.6666720513927	1499.0000021322298
C1_08430W_A	6210.333331710879	2094.0000044547787	1697.6666652823844	1618.9999996604588
C1_08440C_A	186.66666663770843	338.6666666546922	400.0000000624594	667.3333332802144
C1_08450C_A	2441.000000370282	2308.333325168848	2874.0000070573597	3493.3333437364754
C1_08460C_A	7499.000009841074	5078.666660181694	1131.9999977779846	993.0000003246179
C1_08470W_A	883.0000002151556	562.3333331125582	619.9999998821457	377.33333330437335
C1_08480C_A	937.000000221351	976.3333332262649	1712.0000042706429	1219.333334155217
C1_08490W_A	2740.999994631262	2352.666660048181	3706.0000102051713	2097.9999962520783
C1_08500C_A	273599.999116136	362386.0011322813	33359.333397897295	238206.66587928453
C1_08510W_A	1569.0000032973392	1222.666664231072	799.6666669037473	704.0000001769902
C1_08520C_A	1145.3333330020391	1014.6666668197155	1116.6666670448951	549.9999998429242
C1_08530W_A	66.33333334149488	57.66666667004151	133.99999995748126	269.3333333276137
C1_08540C_A	4852.000016410457	3559.6666772174244	3767.666674455849	3203.99999465063
C1_08550C_A	4576.0000102184395	3042.0000047980207	2907.6666593705304	3625.0000005285146
C1_08560W_A	5086.666663138263	8655.999977039557	8893.333361992862	6068.666647227001
C1_08570C_A	399.33333331461375	510.3333334116393	88.6666666801856	320.66666665580095
C1_08580C_A	1448.6666682129144	1133.3333330945936	1950.999996471736	1946.6666625563173
C1_08590C_A	16430.333343940176	6850.333356289315	1831.666672868178	2182.9999924482327
C1_08600C_A	3584.666677712875	3741.333325816039	5029.333333493903	2288.3333264917746
C1_08610C_A	12750.999958029595	5696.999996561907	7869.6666456818275	5578.333333902745
C1_08620W_A	686.3333333756264	261.00000007781273	712.9999997806245	616.333333468742
C1_08630W_A	753.3333335519177	883.3333335679783	1304.6666667519926	682.9999998626656
C1_08640W_A	793.9999999213217	604.3333333236982	1289.6666642333382	1093.333334254648
C1_08650C_A	1220.999995778997	889.666666407165	1651.6666651180365	1156.666669276759
C1_08660C_A	446.3333331467327	950.6666668493735	1582.3333292661346	1291.000004199375
C1_08670W_A	1374.6666698616068	2149.0000038315056	2051.0000050044	2048.6666654286782
C1_08680C_A	1041.6666639838588	915.3333330630885	1685.3333363052557	1750.6666664582758
C1_08690W_A	849.9999999852329	709.999999807061	1041.3333351949757	875.6666664163085
C1_08700W_A	2170.0000040132545	4095.3333411602102	4370.3333467243065	2565.3333279119465
C1_08710W_A	535.3333334089718	334.66666661340207	481.33333327794486	289.3333333888212
C1_08730W_A	1047.6666695150666	1107.6666689923557	1512.3333295285468	1253.3333369439708
C1_08740C_A	8986.33332132245	6111.666646002613	12606.000022768978	14973.333368965496
C1_08750W_A	378.33333321345737	369.6666668100153	1299.6666678589736	1585.6666675005567
C1_08760W_A	1236.3333318063542	759.3333333401993	724.6666665128854	382.6666666787271
C1_08770W_A	302.3333333737019	125.66666670608117	523.6666668216435	184.33333326771685
C1_08780W_A	2029.0000003422347	830.6666664922961	1255.666669080844	492.33333331844335
C1_08790W_A	13372.666629676234	21239.666602643567	5884.666659876589	10154.333302114126
C1_08800W_A	2026.9999951289751	2303.000006715957	2101.6666601193483	2431.000003321671
C1_08810C_A	1437.666666653368	2311.666672291134	2917.3333291446697	893.3333335661704
C1_08820C_A	276.9999999905557	223.99999999105611	338.99999996796225	100.6666666943037
C1_08830C_A	44.66666667482118	43.00000000887907	83.66666665335046	14.66666666751919
C1_08840W_A	144.33333333277625	159.66666666500396	288.3333333727191	143.66666672960835
C1_08850C_A	160.00000001249188	102.3333332872968	403.6666666741729	248.66666674697356
C1_08860C_A	771.999999856548	856.6666664528495	1355.999997052126	1108.999999875694
C1_08870C_A	644.3333331144551	858.9999999175566	1425.3333362978883	491.333333205991
C1_08880W_A	2650.333325985176	998.6666668483091	1228.000003940833	1067.6666651469536
C1_08890C_A	61.66666667542253	95.66666666968172	178.66666669928472	110.99999997306304
C1_08900W_A	261.66666665617737	114.66666666818146	379.33333317940526	211.0000000428254
C1_08910C_A	248.33333322517146	413.66666683606746	631.6666665189848	348.000000036489
C1_08920W_A	1050.6666675877634	1727.9999974086882	1555.9999946222074	761.0000002618724
C1_08930C_A	954.3333331493079	705.6666665265635	788.6666668751463	714.3333333554207
C1_08940C_A	1416.666671388639	397.33333340466334	324.6666668104267	424.33333328033154
C1_08950W_A	2794.333326791384	2417.3333349703607	3289.6666632302927	2057.6666733675006
C1_08960W_A	27.666666673843324	225.99999993496033	905.0000000184627	563.9999998440976
C1_08970W_A	270.9999999335276	2211.3333393619605	3420.3333416952737	1400.9999995816322
C1_08980C_A	4841.333319645029	6027.333342046002	12619.333370442866	12332.333337147527
C1_08990C_A	1586.0000047227522	1466.0000018963342	3723.3333213337664	3748.333333478771
C1_09000W_A	367.99999998545724	112.66666670094797	346.66666659282544	478.6666666328592
C1_09010W_A	1720.333327892337	1529.3333277207037	4456.66665350835	1875.9999967291442
C1_09020W_A	3539.3333446121	2564.999999120966	1682.3333326601758	1686.3333297260435
